ID,Target,stat_mean,stat_std,stat_variance,stat_median,stat_min,stat_max,stat_range,stat_skewness,stat_kurtosis,stat_energy,stat_rms,stat_p10,stat_p25,stat_p75,stat_p90,stat_iqr,glcm_contrast_d1_a0,glcm_contrast_d1_a45,glcm_contrast_d1_a90,glcm_contrast_d1_a135,glcm_contrast_d3_a0,glcm_contrast_d3_a45,glcm_contrast_d3_a90,glcm_contrast_d3_a135,glcm_contrast_d5_a0,glcm_contrast_d5_a45,glcm_contrast_d5_a90,glcm_contrast_d5_a135,glcm_dissimilarity_d1_a0,glcm_dissimilarity_d1_a45,glcm_dissimilarity_d1_a90,glcm_dissimilarity_d1_a135,glcm_dissimilarity_d3_a0,glcm_dissimilarity_d3_a45,glcm_dissimilarity_d3_a90,glcm_dissimilarity_d3_a135,glcm_dissimilarity_d5_a0,glcm_dissimilarity_d5_a45,glcm_dissimilarity_d5_a90,glcm_dissimilarity_d5_a135,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a45,glcm_homogeneity_d1_a90,glcm_homogeneity_d1_a135,glcm_homogeneity_d3_a0,glcm_homogeneity_d3_a45,glcm_homogeneity_d3_a90,glcm_homogeneity_d3_a135,glcm_homogeneity_d5_a0,glcm_homogeneity_d5_a45,glcm_homogeneity_d5_a90,glcm_homogeneity_d5_a135,glcm_energy_d1_a0,glcm_energy_d1_a45,glcm_energy_d1_a90,glcm_energy_d1_a135,glcm_energy_d3_a0,glcm_energy_d3_a45,glcm_energy_d3_a90,glcm_energy_d3_a135,glcm_energy_d5_a0,glcm_energy_d5_a45,glcm_energy_d5_a90,glcm_energy_d5_a135,glcm_correlation_d1_a0,glcm_correlation_d1_a45,glcm_correlation_d1_a90,glcm_correlation_d1_a135,glcm_correlation_d3_a0,glcm_correlation_d3_a45,glcm_correlation_d3_a90,glcm_correlation_d3_a135,glcm_correlation_d5_a0,glcm_correlation_d5_a45,glcm_correlation_d5_a90,glcm_correlation_d5_a135,glcm_ASM_d1_a0,glcm_ASM_d1_a45,glcm_ASM_d1_a90,glcm_ASM_d1_a135,glcm_ASM_d3_a0,glcm_ASM_d3_a45,glcm_ASM_d3_a90,glcm_ASM_d3_a135,glcm_ASM_d5_a0,glcm_ASM_d5_a45,glcm_ASM_d5_a90,glcm_ASM_d5_a135,fft_mean_magnitude,fft_std_magnitude,fft_max_magnitude,fft_min_magnitude,fft_dc_magnitude,fft_mean_magnitude_no_dc,fft_std_magnitude_no_dc,fft_spectral_energy,fft_mag_p10,fft_mag_p25,fft_mag_p50,fft_mag_p75,fft_mag_p90
1245,1,-3.242031129341248,8.614323585595942,74.20657083735453,-0.10262485733626706,-40.3317751537524,5.223213172448054,45.55498832620046,-2.4687798399939744,4.68231171144116,292783.11556944007,9.204202120823522,-19.241097733448658,-0.4890856317846942,0.26604699285578665,0.6030768640201941,0.7551326246404808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.00271671585944,513.3626266541377,11204.459583003352,3.140889974591694,11204.459583003352,167.7606855865182,477.82241595119706,1011858447.4079849,41.61450214950592,70.17237651756807,109.02400627473718,160.26460597197112,238.9400802443402
1246,0,-3.5956813419318183,16.289861609172785,265.35959124600134,0.4848266942878937,-61.7245637007895,40.09801658081222,101.82258028160172,-1.7631437629340998,2.3039128319466338,961765.1097709292,16.681981763529116,-37.23652340886062,-3.0870186289728188,4.597432789377439,9.15827318314781,7.684451418350259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.6409584547985,913.158285625478,20142.502515299184,6.863474451061212,12426.674717716363,354.04527711286676,889.7947454892358,3323860219.368331,92.1742125225915,149.05468412615622,241.61256424759824,361.13667447608776,521.1918956980559
1247,0,-3.638489524592882,15.505432912268718,240.41844979686599,0.15398156574721425,-57.70110952058392,45.14819888167423,102.84930840225815,-1.767173396104074,2.3081624538971877,876638.784905066,15.926614700476623,-36.11424680392223,-2.877788357707793,4.178138578058399,8.491801320332453,7.055926935766192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.10121377423826,876.1689183997803,18422.17115760518,5.089155499114336,12574.619796992996,326.4627242496454,851.063013045138,3029663640.6319084,78.60719871031176,133.50361730593423,218.3277819341405,323.85197212030016,499.9544347585619
1248,0,-3.7539890609235056,16.497151341003992,272.15600236798986,0.45150489049332637,-60.8221488205168,27.70171380584744,88.52386262636423,-1.7928313660442396,2.2893293263042356,989274.5956368803,16.918878102212428,-37.99237807063206,-3.027556561188401,4.556086559596557,9.191746154406907,7.583643120784958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.20832004851684,931.3045392597272,19750.82409577544,3.9244156449239576,12973.786194551634,345.45433098759327,906.218764640022,3418933002.521058,90.92986297546813,144.4136520213786,233.1483690817576,346.8431121269247,509.1914979512601
1249,1,-5.009966532899962,14.26166993316427,203.3952292825218,-0.10154765353749884,-58.67255836835942,31.365840460461403,90.03839882882082,-2.1563647518594813,3.13726368939707,789678.699068043,15.116050871285776,-34.99588604741925,-1.606352898417371,1.3058981826099894,2.970662136070307,2.9122510810273603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.42193190371498,855.7779137086536,18218.71096256969,9.492209336343706,17314.444337702273,234.411965370815,804.9751194238162,2729129583.9791565,53.45265912373549,92.11947128723646,144.36968197446367,211.7169349386926,304.7553030757539
125,0,-3.774859602747632,15.513367293528722,240.66456478392664,0.22729130908433515,-57.86333819229091,50.05190546451444,107.91524365680536,-1.8056846790803656,2.4634869010398956,880983.2326039465,15.96603049616224,-35.60262127799331,-2.934452475947608,3.872791225968108,8.026985363095143,6.807243701915716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.20846635798983,877.090607416695,18930.37245959417,2.5170329349332605,13045.914787095819,330.4336067552421,850.0296273777592,3044678051.879239,86.74736194494065,145.01439637350123,225.65044969138253,329.6317800687584,489.5663296178277
1250,0,-3.646420024689883,16.34667124340719,267.21366074003555,0.5121172004596837,-61.56447524387305,32.46206620797012,94.02654145184317,-1.7382753628464216,2.1863690710267347,969442.6973293263,16.748433948775475,-37.267111423395455,-3.0200176015185924,4.559621952511403,8.932831720359115,7.5796395540299955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.4726630983951,919.3507051705849,20349.43514412537,7.9748990822910555,12602.027605328238,348.82624307370526,895.4388106736535,3350393961.9701524,93.07148921337028,151.30714549412698,243.6847130297898,359.9148424456699,524.0661012522357
1251,2,-4.734081921281002,17.14950484757083,294.10551651685546,0.3084926363292107,-60.71955047122572,33.12514684011485,93.84469731134058,-1.9021760397131318,2.3604356090752123,1093882.9184211055,17.790926006092405,-42.209728598860025,-2.440472400062246,3.363014684056132,6.946685701040277,5.8034870841183785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.77500559665526,991.1998608051042,22273.854298071943,5.98423080945982,16360.987119947142,329.04092367537424,952.9746773283689,3780459366.06334,90.49601137804058,146.25954206297175,235.80322151108356,335.2021859575119,446.05400014887493
1252,0,-3.8075727033758864,16.398694116235284,268.9171687178497,0.6781143847072735,-61.65924659759053,27.635383426112018,89.29463002370255,-1.8023821405394058,2.2674576408969083,979481.474873889,16.834927341968033,-38.43896792157333,-3.063476102379898,4.463082626112841,8.685691195586788,7.526558728492739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.8483944730708,928.0354284682134,20282.274857291563,4.1734893513095,13158.971262867062,340.0408217696949,902.0809135654513,3385087977.1641593,87.36031587264054,147.1755230991149,230.5907977948151,345.7862572076787,497.9045881288678
1253,0,-3.6735698808458297,15.54178133927832,241.54696719793978,0.24260137557122866,-58.71540113400017,36.04649550117807,94.76189663517823,-1.7749746886440756,2.346878298523718,881425.4383897258,15.970037034002067,-35.42927953606106,-2.9674473353669137,3.7409641501360182,8.296591421541184,6.708411485502932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.3603706313369,877.2847775614259,19852.778646763225,6.063488338926244,12695.857508203186,330.6868007504911,851.7232874857214,3046206315.074891,84.19953887486194,142.40794649333947,226.79760286821133,335.4670330701335,493.07138118790226
1254,0,-3.7158937914806414,16.362718572971144,267.73855909825477,0.5043314429885286,-59.18498316771115,44.4705270678172,103.65551023552835,-1.7869643978262537,2.334920752317773,973024.4474535827,16.779345212725648,-37.672198785048764,-2.9794291607405765,4.5686470529869965,8.787653360649095,7.5480762137275725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.37666559311265,921.3333452117437,19734.331666018403,4.799924868589698,12842.128943357093,348.66077180163205,896.5155472440277,3362772490.399582,89.58114976400185,150.80163210853217,242.91060534841944,351.356332195484,496.15167675191185
1255,0,-3.6419952261979573,15.968966052814183,255.00787679593182,0.4877330295870045,-59.27349420640561,32.24490717302388,91.51840137942949,-1.7879428203212675,2.376614860572965,927148.0528174944,16.379011143032432,-36.181103098495655,-2.877093994313454,4.190217728714679,8.482725455649886,7.0673117230281335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.6824326070141,896.3634973676177,18779.9492604554,4.26787828529672,12586.735501740137,348.04043738081606,871.8801959871038,3204223670.53726,93.44852581282095,151.24880483115183,237.0844730132593,368.64907773362467,509.3580171500322
1256,0,-3.7811446027929745,15.445078055197476,238.55043613114262,0.20308562026388627,-59.87829589494359,31.06307095097224,90.94136684591584,-1.8048388725100384,2.3848243575830397,873840.9276462174,15.901178907187136,-35.626257749265235,-2.8498065209629377,3.6967027882347328,7.908345631400164,6.5465093091976705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.4238732724982,874.4489645587199,19225.48282554416,2.393999214037671,13067.635747252516,326.64272866970526,847.1923247270589,3019994245.945327,87.7476765843337,140.54035852584582,217.5663553304439,336.39299251709207,484.2403275231247
1257,0,-3.4873956936880783,16.45384648644854,270.729064199615,0.673592845080954,-60.30170400181536,37.92843499899392,98.23013900080929,-1.7474731554288825,2.275172712502659,977671.2715452374,16.819363630172493,-36.62285617480636,-3.0638672667291416,4.823594988865752,9.499600394783934,7.887462255594894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.01107699347955,918.1362322168335,20160.28387668095,4.03112715750062,12052.439517385996,363.5236812997915,896.3761370139865,3378831914.4603386,97.5314863235159,156.8678017868427,251.49320312381303,372.4698338317325,549.9764484747471
1258,0,-3.7642563002079497,16.21433153777466,262.90454721687405,0.3946899523170833,-60.76226112070778,37.11763716026466,97.87989828097244,-1.7762456689206547,2.286649103270287,957568.3408875891,16.645545131071234,-37.68028401181455,-2.820524659216264,4.120839059947672,8.502615575507376,6.941363719163936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.47089222132195,913.6402435276042,19327.55198549288,1.6151584588287227,13009.269773518672,346.706635921114,887.9147615564124,3309356186.1075077,87.19306703619873,151.799602319203,241.49158800101577,355.08017927623746,520.9870393440932
1259,0,-3.813851468167494,15.642302508713275,244.68162777409762,0.1066124364481937,-56.976148861108165,57.99761776674994,114.97376662785811,-1.789226755473961,2.4071635616789235,895888.8257886983,16.100530761292962,-36.080770534705245,-2.8574267975013186,3.9362132541768284,8.182907104736284,6.793640051678147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.6320050435618,885.387060549918,18949.388510410754,4.689347727749036,13180.67067398686,330.81815357539426,858.0087731790674,3096191781.9257417,83.8999998367544,145.93951522839708,230.105966320516,339.57634454511054,477.1914956169251
126,0,-3.6673880333978865,15.342369437407742,235.38829995390316,0.1821610447843977,-59.50439693472602,37.72439707561595,97.22879401034197,-1.79623046977809,2.4319496946679315,859984.2487575241,15.774600943967274,-35.16203141351219,-2.821560508492164,3.8652771806609865,8.155847849218702,6.686837689153151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0493605696788,866.250869912366,19011.31024373206,3.114038917791137,12674.493043423097,327.38197253628095,840.4302521321703,2972105563.706003,87.72468107908743,140.21030042203563,222.93490359726363,340.8421093571459,465.72980091195353
1260,0,-3.6438962654133746,16.14836838655912,260.769801548022,0.5277506382128784,-58.89626448765016,36.460717538002015,95.35698202565217,-1.772485471955515,2.2730669050492116,947109.1330060954,16.554388588562116,-36.89248111305477,-2.909119177750778,4.44261287869997,8.781941042906109,7.351732056450748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.05584329267515,908.0583899633049,20149.79060663275,2.2188287451356294,12593.305493268623,346.41194702726176,883.8660515636662,3273209163.6690655,87.97241466303973,148.01043338230903,237.03606227015297,355.23510789340344,508.75283071866943
1261,0,-3.761787645888308,15.305201150241837,234.24918224936405,0.10296249540801256,-60.02797426811456,35.87174017407642,95.89971444219098,-1.807420231703816,2.4457322595998763,858471.1898415734,15.760717894249675,-35.32312477382101,-2.791234521531098,3.531642223696954,7.962262101507315,6.3228767452280525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.9881304574623,865.4005126748235,18365.30679704607,6.538818908736589,13000.738104189992,327.22634281157406,838.1456284106984,2966876432.0924783,82.27453564343094,141.48864074995473,219.35707708604195,334.88916009435866,490.03720735296315
1262,0,-4.044378067156936,15.537036644033341,241.3995076780348,0.1480730473763331,-60.77489858311155,29.901861215408196,90.67675979851975,-1.859578580210936,2.5136983373928707,890806.4696268342,16.054796841696092,-36.61045037863601,-2.8165924455739297,3.4246867342668104,7.147965474486883,6.24127917984074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0223568353036,885.360292624826,19119.911601920994,1.3875760724122024,13977.370600094373,322.97797876814667,854.3780918107221,3078627159.0303383,78.24258345201767,134.9338275700923,219.6550027758332,328.68993203773556,488.77401311780966
1263,0,-3.8187105559575176,16.356834821908528,267.5460453911994,0.47654557924110547,-61.578065918580535,33.980561057834194,95.55862697641473,-1.7909731029208389,2.290265539839903,975036.4267439719,16.796684068630352,-37.69607418366733,-2.861026590884127,4.29363766031968,8.723200487786277,7.154664251203807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.37193407489985,925.070080533002,19672.120969233445,3.986646949263107,13197.463681389181,341.5532235189424,898.8773711557126,3369725890.8271675,83.10060357612055,143.82595581315772,234.87049511505248,345.49144277803265,499.10262798605436
1264,0,-3.813234149804551,16.17630964727327,261.67299380446633,0.34039661088355655,-60.20869721796602,40.890705848588695,101.09940306655471,-1.7554871529608065,2.2411898685694727,954594.7147665857,16.61967955424237,-37.55265753175837,-2.908666784280092,4.140032888800081,8.388419320990542,7.048699673080174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.71861560237204,916.0709453856691,19471.935739201523,3.2962008490993666,13178.537221724528,335.9053814525676,889.6681635865366,3299079334.23332,85.38822512809102,143.5286491172584,232.45215578937027,351.99685137791823,498.7480672222705
1265,1,-4.927545816190641,15.382441510328327,236.61950681867205,0.10336985432997225,-59.64169585572243,23.778972463471405,83.42066831919384,-2.0618601682612567,2.8463703755425156,901671.1416207243,16.152405845239585,-37.45661625051876,-2.012361534898037,2.136519116272758,4.509674946142312,4.148880651170795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.94365773181187,906.4292736722858,19641.893864137477,2.2923704075705476,17029.59834075486,278.0161119156212,860.5022121300163,3116175465.441224,73.57323523900288,120.46756553210608,185.58239797974335,270.78870033989847,363.50729390022644
